AeroDyn airfoil file Created with QBlade v0.963 64bit on 01.11.2016 at 10:48:14 Compatible with AeroDyn v13.0.
Polar "T1_Re0.120_M0.00_N4.0 360 M" on Foil "T1_Re0.120_M0.00_N4.0" :: generated by QBlade
modified the QBlade format to be compatible with openFAST v7
1              Number of airfoil tables in this file
0.120          Table ID parameter
0.0            Control setting
12.50          Stall angle (deg)
-3.96          Angle of attack for zero Cn for linear Cn curve (deg)
6.34366        Cn slope for zero lift for linear Cn curve (1/rad)
1.1777         Cn at stall value for positive angle of attack for linear Cn curve
-0.5998        Cn at stall value for negative angle of attack for linear Cn curve
0.50           Angle of attack for minimum CD (deg)
0.0142         Minimum CD value
     87.00    0.3693    1.7480
     88.00    0.3250    1.7507
     89.00    0.2803    1.7525
     90.00    0.2352    1.7531
     91.00    0.1898    1.7526
     92.00    0.1441    1.7511
     93.00    0.0982    1.7484
     94.00    0.0522    1.7447
     95.00    0.0061    1.7399
     96.00   -0.0400    1.7341
     97.00   -0.0860    1.7271
     98.00   -0.1319    1.7192
     99.00   -0.1776    1.7102
    100.00   -0.2231    1.7001
    101.00   -0.2682    1.6891
    102.00   -0.3130    1.6770
    103.00   -0.3572    1.6640
    104.00   -0.4010    1.6499
    105.00   -0.4442    1.6350
    106.00   -0.4867    1.6190
    107.00   -0.5285    1.6022
    108.00   -0.5767    1.5845
    109.00   -0.6168    1.5659
    110.00   -0.6560    1.5465
    111.00   -0.6942    1.5262
    112.00   -0.7314    1.5051
    113.00   -0.7676    1.4833
    114.00   -0.8027    1.4607
    115.00   -0.8366    1.4375
    116.00   -0.8693    1.4135
    117.00   -0.9007    1.3889
    118.00   -0.9308    1.3636
    119.00   -0.9596    1.3378
    120.00   -0.9870    1.3114
    121.00   -1.0129    1.2844
    122.00   -1.0374    1.2570
    123.00   -1.0603    1.2291
    124.00   -1.0818    1.2008
    125.00   -1.1016    1.1721
    126.00   -1.1199    1.1430
    127.00   -1.1366    1.1137
    128.00   -1.1516    1.0840
    129.00   -1.1650    1.0541
    130.00   -1.1767    1.0240
    131.00   -1.1867    0.9937
    132.00   -1.1951    0.9633
    133.00   -1.2017    0.9328
    134.00   -1.2067    0.9023
    135.00   -1.2100    0.8717
    136.00   -1.2116    0.8411
    137.00   -1.2115    0.8106
    138.00   -1.2098    0.7802
    139.00   -1.2064    0.7500
    140.00   -1.2014    0.7198
    141.00   -1.1947    0.6899
    142.00   -1.1865    0.6603
    143.00   -1.1768    0.6309
    144.00   -1.1655    0.6018
    145.00   -1.1527    0.5731
    146.00   -1.1385    0.5447
    147.00   -1.1228    0.5168
    148.00   -1.1058    0.4893
    149.00   -1.0875    0.4623
    150.00   -1.0680    0.4359
    151.00   -1.0472    0.4099
    152.00   -1.0254    0.3846
    153.00   -1.0025    0.3598
    154.00   -0.9786    0.3357
    155.00   -0.9539    0.3123
    156.00   -0.9284    0.2896
    157.00   -0.9023    0.2675
    158.00   -0.8757    0.2463
    159.00   -0.8488    0.2258
    160.00   -0.8218    0.2061
    161.00   -0.7950    0.1872
    162.00   -0.7687    0.1691
    163.00   -0.7434    0.1520
    164.00   -0.7197    0.1356
    165.00   -0.6984    0.1202
    166.00   -0.6805    0.1058
    167.00   -0.6673    0.0922
    168.00   -0.6603    0.0796
    169.00   -0.6607    0.0679
    170.00   -0.6680    0.0573
    171.00   -0.6781    0.0476
    172.00   -0.6814    0.0389
    173.00   -0.6650    0.0312
    174.00   -0.6212    0.0245
    175.00   -0.5531    0.0189
    176.00   -0.4707    0.0142
    177.00   -0.3829    0.0106
    178.00   -0.2941    0.0081
    179.00   -0.2053    0.0065
    180.00   -0.1165    0.0060
    180.00   -0.1165    0.0060
